time,latitude,longitude,depth,mag,mag_type,net,string_id,place,horizontal_error,mag_error,mag_nst,location_source
2022-06-11T18:24:56.766Z,62.9125,-150.8262,102,1.7,ml,ak,ak0227g7xagc,"46 km N of Petersville, Alaska",,,,ak
2022-06-11T18:07:31.451Z,57.7483,-155.1759,20.4,1.6,ml,ak,ak0227g7tlbt,"47 km WNW of Karluk, Alaska",,,,ak
2022-06-11T18:03:54.570Z,33.4826667,-116.507,11.26,1.53,ml,ci,ci40038519,"17km ESE of Anza, CA",0.15,0.187,52,ci
2022-06-11T18:02:55.556Z,56.0081,-150.0406,10,2.9,ml,us,us7000hgs0,"224 km SE of Chiniak, Alaska",8.3,0.055,44,us
2022-06-11T17:55:01.930Z,-18.9857,-12.3164,10,5.4,mww,us,us7000hgrz,southern Mid-Atlantic Ridge,9.1,0.086,13,us
2022-06-11T17:40:18.350Z,46.18733333,-120.3585,12.36,1.39,ml,uw,uw61850456,"18 km WSW of Satus, Washington",0.31,0.156843101,14,uw
2022-06-11T17:30:28.310Z,39.2233333,-122.7958333,3.31,1.64,md,nc,nc73744041,"12km ENE of Upper Lake, CA",0.19,0.145,19,nc
2022-06-11T17:16:42.693Z,38.6106,-119.3551,4.1,1.2,ml,nn,nn00840790,California-Nevada border region,,0.1,7,nn
2022-06-11T17:00:24.680Z,37.5495,-118.8633333,3.73,1.35,md,nc,nc73744021,"14km SE of Mammoth Lakes, CA",0.38,0.106,17,nc
2022-06-11T16:41:10.882Z,-7.6981,-13.7872,10,4.7,mb,us,us7000hgrr,"73 km ENE of Georgetown, Saint Helena",3,0.117,22,us
2022-06-11T16:38:33.852Z,63.5986,-150.6815,0,1.1,ml,ak,ak0227g6tdi7,"52 km E of Denali National Park, Alaska",,,,ak
2022-06-11T16:37:11.966Z,-18.5379,-175.3078,184.62,4.9,mb,us,us7000hgrq,"140 km W of Neiafu, Tonga",10,0.035,250,us
2022-06-11T16:34:07.038Z,60.65,-152.2251,80.7,1.7,ml,ak,ak0227g6sgkf,"49 km W of Salamatof, Alaska",,,,ak
2022-06-11T16:33:34.410Z,17.9535,-66.958,14.71,1.92,md,pr,pr71353573,"5 km WSW of Guánica, Puerto Rico",0.64,0.027533093,3,pr
2022-06-11T16:29:54.120Z,18.57466667,-67.3855,5.98,3.14,md,pr,pr71353568,"29 km WNW of Aguadilla, Puerto Rico",0.89,0.083740563,12,pr
2022-06-11T16:29:19.692Z,59.2501,-152.1589,61.2,1.2,ml,ak,ak0227g6reb4,"18 km SW of Nanwalek, Alaska",,,,ak
2022-06-11T16:14:03.770Z,34.0588333,-117.2611667,16.55,1.01,ml,ci,ci40038495,"1km N of Loma Linda, CA",0.2,0.144,18,ci
2022-06-11T16:00:57.150Z,19.23516655,-155.3890076,30.31999969,2.1099999,md,hv,hv73041192,"10 km ENE of Pāhala, Hawaii",0.56,1.63999999,14,hv
2022-06-11T15:56:46.961Z,54.5169,-159.6257,10.8,3.1,ml,ak,ak0227g6btpr,"107 km SSE of Sand Point, Alaska",,,,ak
2022-06-11T15:56:07.150Z,37.3645,-118.6768333,16.31,1.45,md,nc,nc73744011,"9km SW of Round Valley, CA",0.4,0.267,21,nc
2022-06-11T15:55:56.094Z,62.1085,-149.7106,33.4,1.1,ml,ak,ak0227g6bmsc,"9 km SE of Susitna North, Alaska",,,,ak
2022-06-11T15:43:09.430Z,48.2687,-69.3053,10,2.2,ml,us,us7000hhh5,"11 km SE of Les Escoumins, Canada",3.1,0.091,16,us
2022-06-11T15:42:37.997Z,61.7765,-149.8483,47.1,1.2,ml,ak,ak0227g68sn9,"10 km ENE of Willow, Alaska",,,,ak
2022-06-11T15:40:52.624Z,54.1733,-35.1483,10,4.9,mb,us,us7000hgrg,Reykjanes Ridge,10.2,0.03,349,us
2022-06-11T15:40:22.647Z,51.7009,-175.8284,56.1,1.8,ml,ak,ak0227g68cgo,"58 km ESE of Adak, Alaska",,,,ak
2022-06-11T15:31:43.784Z,60.0092,-139.3394,1.1,2.1,ml,ak,ak0227g66gne,"55 km NNE of Yakutat, Alaska",,,,ak
2022-06-11T15:11:40.074Z,-7.6244,-13.6372,10,5.1,mb,us,us7000hgre,"91 km ENE of Georgetown, Saint Helena",8.3,0.086,44,us
2022-06-11T15:09:49.390Z,34.024,-117.597,14.34,1.61,ml,ci,ci40038431,"4km SE of Ontario, CA",0.18,0.171,35,ci
2022-06-11T14:58:29.850Z,34.1313333,-117.4485,6.86,1.03,ml,ci,ci40038415,"4km NNE of Fontana, CA",0.25,0.157,17,ci
2022-06-11T14:39:31.061Z,59.0243,-154.2556,125,1.6,ml,ak,ak0227g5mpsi,"54 km SSE of Kokhanok, Alaska",,,,ak
2022-06-11T14:20:34.248Z,62.213,-151.1726,68.6,1.4,ml,ak,ak0227g5infk,"27 km NNE of Skwentna, Alaska",,,,ak
2022-06-11T14:16:21.710Z,38.8343315,-122.7956696,1.83,1.17,md,nc,nc73743996,"6km WNW of Cobb, CA",0.38,,1,nc
2022-06-11T14:15:54.460Z,46.9586667,-112.9193333,11.16,2.75,ml,mb,mb80548559,"17 km ESE of Ovando, Montana",0.3,0.283,28,mb
2022-06-11T14:11:39.511Z,-20.1069,66.3356,10,5.1,mww,us,us7000hgr1,Mauritius - Reunion region,9.6,0.086,13,us
2022-06-11T14:09:56.172Z,61.1227,-148.3495,10.4,1.8,ml,ak,ak0227g5gc8x,"42 km NNE of Whittier, Alaska",,,,ak
2022-06-11T13:52:52.623Z,59.8971,-151.9248,87.8,1.3,ml,ak,ak0227g544ex,"12 km WSW of Happy Valley, Alaska",,,,ak
2022-06-11T13:40:10.773Z,-32.3323,-67.1501,27.74,4.6,mb,us,us7000hgqu,"San Juan-Mendoza-San Luis border region, Argentina",6.6,0.193,8,us
2022-06-11T13:25:25.040Z,17.942,-66.96033333,16.16,2.27,md,pr,pr71353558,"6 km WSW of Guánica, Puerto Rico",0.4,0.173817324,7,pr
2022-06-11T13:17:20.780Z,37.5628333,-118.8636667,4.01,1.67,md,nc,nc73743976,"13km SE of Mammoth Lakes, CA",0.31,0.094,20,nc
2022-06-11T13:05:44.494Z,53.8523,-166.6364,4.1,1.3,ml,ak,ak0227g4u0vl,"7 km WSW of Unalaska, Alaska",,,,ak
2022-06-11T13:01:58.700Z,36.1031667,-117.8495,2.42,1.71,ml,ci,ci40038367,"11km NE of Coso Junction, CA",0.16,0.168,27,ci
2022-06-11T12:50:38.220Z,18.031,-66.76116667,13.24,2.56,md,pr,pr71353553,"1 km NNE of Magas Arriba, Puerto Rico",0.28,0.121521926,11,pr
2022-06-11T12:31:15.807Z,60.7964,-150.7377,35.9,1.3,ml,ak,ak0227g4e3oc,"14 km S of Point Possession, Alaska",,,,ak
2022-06-11T12:27:14.426Z,-21.1679,-68.2746,124.5,4.8,mb,us,us7000hgqi,"157 km NNE of Calama, Chile",6,0.03,335,us
2022-06-11T12:01:44.100Z,36.9805,-100.0635,7.27,1.85,ml,ok,ok2022ljbu,"9 km SW of Englewood, Kansas",,0.25,4,ok
2022-06-11T11:56:27.319Z,60.3186,-152.4747,97.7,1.4,ml,ak,ak0227g3y1uz,"53 km WNW of Ninilchik, Alaska",,,,ak
2022-06-11T11:53:45.470Z,19.33016586,-155.2575073,28.04999924,1.88999999,md,hv,hv73041032,"12 km S of Volcano, Hawaii",0.5,1.38999999,14,hv
2022-06-11T11:52:12.510Z,44.7933333,-110.8018333,6.21,1.42,ml,uu,uu60501277,"21 km SSW of Mammoth, Wyoming",0.83,0.149,4,uu
2022-06-11T11:42:56.960Z,36.3635,-97.71283333,6.72,1.38,ml,ok,ok2022ljbe,"1 km NW of Fairmont, Oklahoma",,0.2,4,ok
2022-06-11T11:34:21.730Z,44.8,-110.7893333,7.55,1.03,ml,uu,uu60501267,"20 km SSW of Mammoth, Wyoming",1.3,0.164,2,uu
2022-06-11T11:32:33.010Z,34.4973333,-118.3365,6.35,1.05,ml,ci,ci40038335,"1km W of Agua Dulce, CA",0.16,0.117,12,ci
2022-06-11T11:31:25.650Z,60.8689,-149.3137,60.8,1.5,ml,ak,ak0227g3sotx,"6 km ESE of Sunrise, Alaska",,,,ak
2022-06-11T11:28:19.310Z,18.03233333,-66.75683333,10.94,2.07,md,pr,pr71353543,"2 km NE of Magas Arriba, Puerto Rico",0.52,0.126323227,4,pr
2022-06-11T11:25:29.610Z,32.35,-115.2976667,5.04,2.07,ml,ci,ci40038327,"10km W of Delta, B.C., MX",0.54,0.145,22,ci
2022-06-11T11:15:23.450Z,33.7813333,-116.1253333,4.26,1.21,ml,ci,ci40038319,"11km NE of Indio, CA",0.15,0.085,36,ci
2022-06-11T11:08:49.399Z,36.36716667,-97.70766667,7.06,1.59,ml,ok,ok2022ljab,"1 km N of Fairmont, Oklahoma",,0.15,7,ok
2022-06-11T11:05:04.236Z,31.71687758,-104.5800144,7.905419922,2.1,ml,tx,tx2022lizy,"54 km SSW of Whites City, New Mexico",1.951202463,0.1,8,tx
2022-06-11T11:04:52.330Z,17.99533333,-66.88283333,15.26,2.17,md,pr,pr71353533,"2 km NNE of Maria Antonia, Puerto Rico",0.65,0.077764548,4,pr
2022-06-11T10:51:26.440Z,44.7976667,-110.7971667,6.42,1.09,ml,uu,uu60501252,"21 km SSW of Mammoth, Wyoming",1.04,0.025,2,uu
2022-06-11T10:47:37.970Z,40.8656667,-122.173,11.95,1.36,md,nc,nc73743951,"21km WNW of Round Mountain, CA",1.13,0.261,7,nc
2022-06-11T10:31:48.690Z,44.811,-110.7741667,7.88,1.42,ml,uu,uu60501222,"19 km SSW of Mammoth, Wyoming",1.03,0.222,3,uu
2022-06-11T10:19:55.850Z,44.7943333,-110.8065,7.88,1.61,ml,uu,uu60501217,"21 km SSW of Mammoth, Wyoming",0.49,0.138,4,uu
2022-06-11T10:06:57.230Z,44.7901667,-110.8018333,8.27,2.38,ml,uu,uu60501207,"22 km SSW of Mammoth, Wyoming",0.73,0.186,5,uu
2022-06-11T09:56:48.500Z,38.889,-123.2463333,0.52,1.36,md,nc,nc73743941,"17km SE of Boonville, CA",0.25,0.137,13,nc
2022-06-11T09:56:00.070Z,44.7941667,-110.8038333,6.88,2.12,ml,uu,uu60501197,"21 km SSW of Mammoth, Wyoming",0.39,0.215,5,uu
2022-06-11T09:48:42.520Z,35.00833333,-97.6535,7,1.49,ml,ok,ok2022lixk,"3 km SW of Dibble, Oklahoma",,0.24,5,ok
2022-06-11T09:48:08.755Z,36.6169,-115.6248,6.8,1.5,ml,nn,nn00840779,"6 km NE of Indian Springs, Nevada",,0.31,8,nn
2022-06-11T09:47:40.670Z,17.8915,-66.94316667,11.39,2.25,md,pr,pr71353528,"9 km SSW of Guánica, Puerto Rico",0.81,0.024879346,2,pr
2022-06-11T09:42:55.311Z,-65.1963,177.8779,10,5.7,mww,us,us7000hgq1,Balleny Islands region,6.8,0.098,10,us
2022-06-11T09:37:43.060Z,17.96833333,-67.00466667,7.98,2.34,md,pr,pr71353523,"4 km E of La Parguera, Puerto Rico",0.5,0.09111425,4,pr
2022-06-11T09:32:40.150Z,32.3463333,-115.298,11.03,1.84,ml,ci,ci40038295,"10km W of Delta, B.C., MX",0.44,0.284,17,ci
2022-06-11T09:29:20.300Z,44.7933333,-110.8073333,7.65,2.18,ml,uu,uu60501192,"22 km SSW of Mammoth, Wyoming",0.43,0.17,5,uu
2022-06-11T09:23:53.433Z,-14.8166,-72.4821,102.3,4.6,mb,us,us7000hgpu,"35 km NE of Puyca, Peru",9.2,0.044,159,us
2022-06-11T09:18:10.425Z,37.2675,-117.6192,0.7,1,ml,nn,nn00840777,"54 km S of Silver Peak, Nevada",,0.78,5,nn
2022-06-11T09:16:55.980Z,33.2351667,-116.1033333,8.92,1.41,ml,ci,ci40038287,"11km NNE of Ocotillo Wells, CA",0.16,0.151,44,ci
2022-06-11T08:59:13.252Z,63.0933,-151.7637,0,1.1,ml,ak,ak0227g26d3x,"49 km S of Denali National Park, Alaska",,,,ak
2022-06-11T08:48:41.020Z,36.7605,-98.0685,7.49,1.8,ml,ok,ok2022livl,"7 km E of Nescatunga, Oklahoma",,0.2,12,ok
2022-06-11T08:47:08.490Z,18.03066667,-66.76233333,13.34,2.57,md,pr,pr71353508,"1 km NNE of Magas Arriba, Puerto Rico",0.25,0.169043931,6,pr
2022-06-11T08:29:51.635Z,44.3602,-115.1917,10,2.3,ml,us,us7000hgpk,"25 km NW of Stanley, Idaho",2.6,0.066,30,us
2022-06-11T08:24:07.319Z,32.4105835,-101.6069217,3.252482096,2.8,ml,tx,tx2022liuq,"16 km SE of Ackerly, Texas",1.483050022,0.1,10,tx
2022-06-11T08:06:53.501Z,-7.9872,-13.675,10,4.8,mb,us,us7000hgpe,"81 km E of Georgetown, Saint Helena",7.9,0.116,23,us
2022-06-11T08:03:09.090Z,19.19466591,-155.4929962,36.04999924,1.76999998,md,hv,hv73040862,"1 km WSW of Pāhala, Hawaii",0.65,0.879999995,8,hv
2022-06-11T07:52:42.060Z,17.978,-66.8405,17.03,2.44,md,pr,pr71353493,Puerto Rico region,0.75,0.071530965,3,pr
2022-06-11T07:45:02.360Z,17.98933333,-66.977,6.84,2.14,md,pr,pr71353488,"6 km W of Fuig, Puerto Rico",1.8,0.030524123,3,pr
2022-06-11T07:44:20.255Z,62.2475,-150.1417,12.5,1.7,ml,ak,ak0227g1hqax,"8 km S of Talkeetna, Alaska",,,,ak
2022-06-11T07:41:59.860Z,18.009,-66.82583333,14.71,2.76,md,pr,pr71353483,"1 km NNW of Indios, Puerto Rico",0.44,0.170971431,3,pr
2022-06-11T07:39:14.599Z,62.2464,-150.1415,11.8,1.7,ml,ak,ak0227g1gnab,"8 km S of Talkeetna, Alaska",,,,ak
2022-06-11T07:29:54.296Z,-7.992,-13.6183,10,5.6,mww,us,us7000hgp6,"87 km E of Georgetown, Saint Helena",3.1,0.059,28,us
2022-06-11T07:20:25.380Z,44.79,-110.8081667,8.32,1.96,ml,uu,uu60501182,"22 km SSW of Mammoth, Wyoming",0.5,0.199,5,uu
2022-06-11T07:04:12.880Z,18.43333333,-66.24033333,18.65,3.07,md,pr,pr71353473,"1 km NNW of Campanilla, Puerto Rico",0.39,0.132926909,4,pr
2022-06-11T07:02:51.190Z,38.7676667,-122.6136667,6,1.46,md,nc,nc73743896,"2km N of Middletown, CA",0.25,0.049,12,nc
2022-06-11T06:59:36.911Z,4.5719,-82.7061,10,4.2,mb,us,us7000hgp2,south of Panama,9.8,0.216,6,us
2022-06-11T06:35:29.966Z,-7.9201,-13.6782,10,5.2,mww,us,us7000hgp0,"80 km E of Georgetown, Saint Helena",6.5,0.083,14,us
2022-06-11T06:23:15.670Z,34.8356667,-119.1001667,10.75,1.41,ml,ci,ci40038247,"5km ESE of Pine Mountain Club, CA",0.71,0.08,2,ci
2022-06-11T06:11:41.924Z,-7.8666,-13.6692,10,4.8,mb,us,us7000hgqw,"82 km E of Georgetown, Saint Helena",7.1,0.1,31,us
2022-06-11T06:07:27.627Z,58.9036,-150.54,26,1.9,ml,ak,ak0227g0odt5,"86 km SSE of Halibut Cove, Alaska",,,,ak
2022-06-11T06:01:59.096Z,39.0345,-119.7081,10.5,1.2,ml,nn,nn00840773,"1 km SE of Johnson Lane, Nevada",,0.39,11,nn
2022-06-11T05:50:46.119Z,35.2645,-97.78433333,8.22,1.22,ml,ok,ok2022lipo,"3 km SE of Tuttle, Oklahoma",,0.13,4,ok
2022-06-11T05:46:33.679Z,56.0593,113.4042,10,4.3,mb,us,us7000hgnz,"9 km S of Severomuysk, Russia",10.2,0.129,17,us
2022-06-11T05:32:27.750Z,18.0205,-66.682,12.88,2.05,md,pr,pr71353468,"3 km SSE of Tallaboa Alta, Puerto Rico",1.33,0.037042886,3,pr
2022-06-11T05:32:17.890Z,37.5415,-118.8778333,6.15,1.77,md,nc,nc73743886,"14km SE of Mammoth Lakes, CA",0.31,0.105,20,nc
2022-06-11T05:30:23.150Z,19.17650032,-155.4971619,34.54000092,2.02,ml,hv,hv73040732,"3 km SSW of Pāhala, Hawaii",0.53,5.16,5,hv
2022-06-11T05:21:55.910Z,48.4075,-122.3046667,11.07,1.3,ml,uw,uw61850371,"2 km SE of Mount Vernon, Washington",0.39,0.118344324,3,uw
2022-06-11T05:00:21.630Z,19.15049934,-155.4924927,33.90000153,1.86000001,md,hv,hv73040702,"5 km SSW of Pāhala, Hawaii",0.86,1.84000003,10,hv
2022-06-11T04:46:39.739Z,-23.2801,168.5545,10,4.9,mb,us,us7000hgnn,"128 km ESE of Vao, New Caledonia",8.4,0.156,15,us
2022-06-11T04:31:30.270Z,17.94233333,-66.86566667,11.68,2.19,md,pr,pr71353458,"4 km SSE of Maria Antonia, Puerto Rico",0.75,0.170905819,2,pr
2022-06-11T04:16:42.840Z,31.60244578,-104.3861885,6.774267578,2.6,ml,tx,tx2022limm,"63 km S of Whites City, New Mexico",1.097661015,0.2,9,tx
2022-06-11T04:14:48.638Z,31.62799283,-104.0046645,8.959448242,2.4,ml,tx,tx2022limk,"39 km WSW of Mentone, Texas",1.429849183,0.2,19,tx
2022-06-11T03:50:55.613Z,62.9177,-151.1083,31.9,1.2,ml,ak,ak0227fz5cwp,"50 km NNW of Petersville, Alaska",,,,ak
2022-06-11T03:50:18.733Z,-20.2471,-69.1357,103.65,4.2,mb,us,us7000hgne,"106 km E of Iquique, Chile",4.5,0.187,9,us
2022-06-11T03:31:52.440Z,44.794,-110.8028333,5.61,1.14,md,uu,uu60501162,"21 km SSW of Mammoth, Wyoming",0.52,0.353,6,uu
2022-06-11T03:14:30.090Z,46.3956667,-111.417,8.66,2.24,ml,mb,mb80548504,"11 km NE of Townsend, Montana",0.57,0.102,13,mb
2022-06-11T03:10:43.349Z,54.5568,-159.5701,27.3,2.3,ml,ak,ak0227fywrbi,"105 km SE of Sand Point, Alaska",,,,ak
2022-06-11T03:01:06.019Z,54.9397,160.4143,129.31,4.3,mb,us,us7000hgn8,"88 km SSE of Atlasovo, Russia",11.5,0.102,29,us
2022-06-11T02:49:14.200Z,41.4678333,-112.3173333,-1.02,1.22,ml,uu,uu60501147,"19 km WSW of Corinne, Utah",0.5,0.107,2,uu
2022-06-11T02:42:02.940Z,19.17499924,-155.4926605,30.18000031,1.73000002,md,hv,hv73040577,"3 km SSW of Pāhala, Hawaii",0.9,1.73000002,4,hv
2022-06-11T02:39:10.540Z,38.878,-109.3193333,6.02,1.43,ml,uu,uu60501142,"27 km NNE of Castle Valley, Utah",0.55,0.123,3,uu
2022-06-11T02:22:04.650Z,39.3546667,-123.2621667,7.44,1.7,md,nc,nc73743796,"10km SE of Willits, CA",0.24,0.082,18,nc
2022-06-11T02:16:33.790Z,44.8178333,-110.7555,7.98,1.09,ml,uu,uu60501137,"18 km SSW of Mammoth, Wyoming",2.62,0.039,2,uu
2022-06-11T02:14:39.933Z,60.7005,-149.5271,63.3,1.6,ml,ak,ak0227fyc6bd,"21 km SSW of Sunrise, Alaska",,,,ak
2022-06-11T02:10:45.060Z,44.6778333,-110.014,11.79,1.12,md,uu,uu60501132,"36 km S of Silver Gate, Montana",1.02,0.561,5,uu
2022-06-11T02:05:54.252Z,36.0153,31.3761,62.12,4.3,mb,us,us7000hgmy,"76 km SSW of Okurcalar, Turkey",6.2,0.091,36,us
2022-06-11T02:04:58.500Z,18.05716667,-66.86416667,15.84,2.56,md,pr,pr71353453,"2 km NNW of Yauco, Puerto Rico",0.49,0.005804603,3,pr
2022-06-11T01:49:43.330Z,17.98533333,-68.16116667,9.8,3.34,md,pr,pr71353448,"64 km SE of Boca de Yuma, Dominican Republic",3.32,0.095646221,8,pr
2022-06-11T00:19:21.950Z,40.637,-122.4095,20.61,1.78,md,nc,nc73743776,"6km SW of Shasta Lake, CA",0.59,0.113,14,nc
2022-06-11T00:13:28.090Z,17.97516667,-66.8785,10.33,2.2,md,pr,pr71353438,"1 km ESE of Maria Antonia, Puerto Rico",0.5,0.229793769,6,pr
2022-06-11T00:09:06.318Z,64.3478,-150.9744,12.3,1.1,ml,ak,ak0227fx45xj,"74 km SSW of Manley Hot Springs, Alaska",,,,ak
2022-06-11T00:03:12.090Z,46.18916667,-120.3543333,12.47,2.41,ml,uw,uw61850311,"18 km WSW of Satus, Washington",0.25,0.164530031,19,uw
2022-06-11T00:03:03.442Z,62.9487,-150.3539,10.6,1.4,ml,ak,ak0227fx2vew,"54 km NNE of Petersville, Alaska",,,,ak
2022-06-11T00:02:06.230Z,19.19799995,-155.4661713,35.77999878,1.79999995,md,hv,hv73040457,"1 km ESE of Pāhala, Hawaii",0.64,0.49000001,5,hv
2022-06-10T23:42:33.540Z,38.1303333,-112.5326667,9,1.89,ml,uu,uu60501122,"18 km SSE of Beaver, Utah",0.49,0.169,11,uu
2022-06-10T23:36:52.770Z,17.96166667,-66.9845,8.84,1.93,md,pr,pr71353428,"6 km ESE of La Parguera, Puerto Rico",0.77,0.047331125,3,pr
2022-06-10T23:36:16.290Z,19.19750023,-155.3858337,32.25999832,2.33,ml,hv,hv73040432,"9 km E of Pāhala, Hawaii",0.57,4.19,7,hv
2022-06-10T23:10:09.208Z,51.8248,178.2602,123.65,2.9,ml,us,us7000hgmp,"Rat Islands, Aleutian Islands, Alaska",10.1,0.085,18,us
2022-06-10T23:09:21.187Z,36.6842,71.1433,220.4,4.1,mb,us,us7000hgm6,"34 km SE of Jurm, Afghanistan",7.3,0.262,4,us
2022-06-10T23:08:14.530Z,18.28016667,-67.09066667,15.79,2.63,md,pr,pr71353423,"3 km E of Espino, Puerto Rico",0.3,0.095220242,6,pr
2022-06-10T23:07:22.203Z,-35.0822,-179.6133,10,5.6,mww,us,us7000hgm3,east of the North Island of New Zealand,9.3,0.059,28,us
2022-06-10T23:01:33.997Z,39.6537,-119.8585,0.7,1,ml,nn,nn00840769,Nevada,,0.25,5,nn
2022-06-10T22:44:51.792Z,59.3452,-152.4865,75.1,1.3,ml,ak,ak0227emvybf,"32 km W of Nanwalek, Alaska",,,,ak
2022-06-10T22:30:27.460Z,32.9,-116.9676667,-0.18,1.27,ml,ci,ci40038167,"6km NW of Lakeside, CA",0.55,0.154,20,ci
2022-06-10T22:26:50.520Z,47.93716667,-122.6465,19.42,1.48,ml,uw,uw61850276,"3 km ENE of Port Ludlow, Washington",0.58,0.081151329,5,uw
2022-06-10T22:09:09.640Z,32.8083333,-116.2205,10.18,1.18,ml,ci,ci40038159,"23km WNW of Ocotillo, CA",0.38,0.117,16,ci
2022-06-10T22:07:25.270Z,33.412,-116.6181667,6.93,1.03,ml,ci,ci40038151,"14km N of Warner Springs, CA",0.19,0.117,25,ci
2022-06-10T22:02:59.030Z,38.8825,-109.3151667,5.98,1.62,md,uu,uu60501112,"28 km NNE of Castle Valley, Utah",0.73,0.056,5,uu
2022-06-10T21:46:14.380Z,37.4281667,-118.5216667,12.44,2.25,md,nc,nc73743746,"7km ENE of Round Valley, CA",0.22,0.24,35,nc
2022-06-10T21:40:45.650Z,33.2375,-116.1003333,9.66,1.26,ml,ci,ci40038143,"11km NNE of Ocotillo Wells, CA",0.22,0.135,23,ci
2022-06-10T21:38:01.554Z,62.2007,-149.7513,17.6,1,ml,ak,ak0227em94jf,"6 km NE of Susitna North, Alaska",,,,ak
2022-06-10T21:30:55.170Z,38.7588333,-122.7115,2.19,1.29,md,nc,nc73743741,"2km SW of Anderson Springs, CA",0.25,0.089,7,nc
2022-06-10T21:17:10.550Z,49.324,-120.4535,-0.49,1.85,ml,uw,uw61841537,"15 km SSE of Princeton, Canada",2.22,0.119672692,5,uw
2022-06-10T20:51:21.323Z,27.6751,85.4006,13.7,3.7,mb,us,us7000hgnj,Nepal,6.8,0.145,12,us
2022-06-10T20:43:10.200Z,-39.3049,-74.7988,10,4.5,mb,us,us7000hgli,"134 km WNW of Corral, Chile",7.7,0.14,15,us
2022-06-10T20:39:39.820Z,38.5198333,-122.4293333,9.85,1.17,md,nc,nc73743731,"4km ENE of Saint Helena, CA",0.23,0.237,16,nc
2022-06-10T20:18:19.741Z,-20.8852,-175.6983,135.4,4.8,mb,us,us7000hglc,"58 km WNW of Haveluloto, Tonga",12,0.1,35,us
2022-06-10T20:12:24.800Z,38.9941,-119.9997,10.6,1.3,ml,nn,nn00840737,"3 km WSW of Zephyr Cove, Nevada",,0.33,5,nn
2022-06-10T20:02:21.462Z,61.6567,-149.7515,49.7,1.6,ml,ak,ak0227elg0op,"4 km NE of Houston, Alaska",,,,ak
2022-06-10T19:41:29.129Z,34.3895,-96.8715,0,1.18,ml,ok,ok2022lhvm,"4 km WSW of Mill Creek, Oklahoma",,0.28,7,ok
2022-06-10T19:27:58.920Z,33.4488333,-116.406,10.41,1.19,ml,ci,ci40038103,"22km N of Borrego Springs, CA",0.17,0.092,23,ci
2022-06-10T19:07:15.160Z,46.0195,-112.4606667,-2,1.63,ml,mb,mb80548484,Western Montana,0.36,0.176,10,mb
2022-06-10T18:32:58.030Z,19.24066734,-155.3984985,30.40999985,1.80999994,md,hv,hv73040302,"9 km ENE of Pāhala, Hawaii",0.65,1.37,6,hv
2022-06-10T18:30:32.790Z,49.7553333,-114.7665,-2,2.37,ml,mb,mb80548479,"8 km ENE of Sparwood, Canada",3.14,0.177,6,mb
2022-06-10T18:22:55.420Z,46.7111667,-113.1968333,-2,1.64,ml,mb,mb80548474,"6 km NW of Drummond, Montana",0.57,0.072,6,mb
2022-06-10T18:22:22.910Z,18.678,-68.3225,45.32,3.33,md,pr,pr71353418,"13 km NE of Punta Cana, Dominican Republic",1.85,0.201808725,8,pr
2022-06-10T18:21:24.124Z,52.3665,-172.8157,216.78,2.7,ml,us,us7000hglg,"96 km E of Atka, Alaska",19.7,0.115,14,us
2022-06-10T17:54:34.098Z,62.3562,-149.7486,11.2,1.1,ml,ak,ak0227ejyw35,"19 km E of Talkeetna, Alaska",,,,ak
2022-06-10T17:42:48.290Z,38.6141667,-112.5831667,2.03,0.96,md,uu,uu60501087,"24 km SSW of Kanosh, Utah",1.45,0.549,3,uu
2022-06-10T17:31:28.841Z,62.9979,-149.6999,38.7,1.1,ml,ak,ak0227ejty7s,"57 km SW of Cantwell, Alaska",,,,ak
2022-06-10T17:28:06.234Z,63.2218,-151.7489,1.1,1.4,ml,ak,ak0227ejt9bj,"35 km S of Denali National Park, Alaska",,,,ak
2022-06-10T17:23:12.748Z,60.6986,-147.4101,11.8,2.6,ml,ak,ak0227ejs78q,"43 km WSW of Tatitlek, Alaska",,,,ak
2022-06-10T17:18:42.980Z,19.20283318,-155.470993,32.41999817,2.04,ml,hv,hv73040257,"0 km E of Pāhala, Hawaii",0.5,4.23,9,hv
2022-06-10T17:16:43.809Z,62.6863,-147.9161,0.9,2,ml,ak,ak0227ejqsao,"83 km WNW of Lake Louise, Alaska",,,,ak
2022-06-10T17:16:16.261Z,63.3259,-151.7539,7.1,3.3,ml,ak,ak0227ejqpik,"24 km S of Denali National Park, Alaska",,,,ak
2022-06-10T17:14:46.660Z,45.84133333,-118.225,-0.55,2.06,ml,uw,uw61841442,"15 km E of Weston, Oregon",5.52,0.159879898,5,uw
2022-06-10T17:07:59.740Z,19.19116592,-155.4884949,33.36000061,1.92999995,md,hv,hv73040242,"1 km SW of Pāhala, Hawaii",0.77,1.02999997,12,hv
2022-06-10T16:58:41.193Z,56.9623,-157.8865,103.2,2.4,ml,ak,ak0227ejebw7,"45 km E of Port Heiden, Alaska",,,,ak
2022-06-10T16:56:15.367Z,66.0343,-145.0634,0,1.4,ml,ak,ak0227ejdugw,"42 km SE of Birch Creek, Alaska",,,,ak
2022-06-10T16:55:39.820Z,51.2516,-174.9664,26.1,2.2,ml,ak,ak0227ejdq0q,"117 km SSW of Atka, Alaska",,,,ak
